index,date,bedrooms_number,batchrooms_number,square_footage_home,square_footage_lot,floors_number,has_waterfront,has_been_viewed,condition_quality,housing_unity_grade,square_footage_except_basement,square_footage_only_basement,build_year,renovation_year,coordinate_latitude,coordinate_longitude,square_footage_home_old,square_footage_lot_old,target
4409,2014-07-08,4,2.5,2680,5539,2.0,0,0,3,8,2680,0,2013,0,200.4759,5.2660000000000045,2680,5992,454.99
4410,2014-07-08,4,2.75,2230,9640,1.0,0,0,3,8,1320,910,1998,0,200.7269,4.674999999999997,2100,9600,440.0
4411,2014-07-08,3,1.0,1150,7314,1.0,0,0,3,7,1150,0,1960,0,200.6246,4.8870000000000005,1350,7350,305.0
4412,2014-07-08,3,2.0,1320,6000,1.5,0,0,4,7,1320,0,1920,0,200.5752,4.695999999999998,1620,4000,415.0
4413,2014-07-08,3,1.5,1830,9848,1.0,0,0,5,7,1830,0,1962,0,200.539,4.819999999999993,1830,8168,473.0
4414,2014-07-08,3,1.0,910,10575,1.0,0,0,4,7,910,0,1968,0,200.2741,4.698999999999998,1470,10425,195.0
4415,2014-07-08,4,2.5,2620,8331,2.0,0,0,3,9,2620,0,1991,0,200.4357,4.841000000000008,2760,8174,465.0
4416,2014-07-08,2,2.5,1785,779,2.0,0,0,3,7,1595,190,1975,0,200.5959,4.802000000000007,1780,794,535.0
4417,2014-07-08,3,2.5,3490,8343,2.0,1,4,4,9,2150,1340,1939,1991,200.7265,4.718999999999994,2990,13104,1680.0
4418,2014-07-08,4,2.5,2850,37522,2.0,0,0,3,9,2850,0,1987,0,200.5852,5.007999999999996,2980,35280,650.0
4419,2014-07-08,4,3.0,3720,57499,1.0,0,0,3,9,1880,1840,2003,0,200.6469,5.102999999999994,2560,26372,655.0
4420,2014-07-08,3,1.75,1550,9720,1.0,0,0,3,7,1050,500,1976,0,200.3433,4.962999999999994,1550,9750,260.0
4421,2014-07-08,2,1.5,1090,2686,2.0,0,0,3,7,1090,0,1982,0,200.717,4.810000000000001,1160,2158,254.0
4422,2014-07-08,3,1.75,1140,10400,1.0,0,0,4,7,1140,0,1983,0,200.2598,4.688999999999994,1280,9800,255.0
4423,2014-07-08,3,2.0,1860,217800,2.0,0,2,3,8,1860,0,1998,0,200.5157,4.8929999999999865,2500,217800,445.0
4424,2014-07-08,3,1.75,1660,9673,1.0,0,0,3,7,1130,530,1976,0,200.7628,4.837999999999994,1260,9681,380.0
4425,2014-07-08,4,2.5,1920,8562,2.0,0,2,4,7,1920,0,1994,0,200.1932,4.992000000000004,1820,8628,313.95
4426,2014-07-08,2,1.75,1210,1032,2.0,0,0,3,8,1210,0,2014,0,200.5522,5.001000000000005,1210,1090,362.562
4427,2014-07-08,4,2.75,2310,4020,3.0,0,0,5,8,2310,0,1979,0,200.6154,4.709000000000003,2270,3750,895.0
4428,2014-07-08,4,3.75,4740,126759,2.0,0,0,4,10,4740,0,1991,0,200.4449,5.021000000000001,3060,118047,1054.0
4429,2014-07-08,3,2.5,3180,12600,2.0,0,0,4,11,3180,0,1978,0,200.6366,4.942000000000006,3030,12835,905.0
4430,2014-07-08,3,1.75,1880,5752,1.0,0,0,4,7,940,940,1945,0,200.5354,4.622000000000014,1110,5201,417.0
4431,2014-07-08,1,2.0,1150,9812,1.0,0,0,4,7,1150,0,1962,0,200.2951,4.716000000000008,1200,9812,120.0
4432,2014-07-08,4,2.5,2250,11370,2.0,0,0,3,8,2250,0,1991,0,200.7115,4.76100000000001,2190,9611,605.0
4433,2014-07-08,3,2.5,3420,25150,1.0,0,0,4,10,1750,1670,1987,0,200.5706,4.847999999999999,2900,19604,794.9
4434,2014-07-08,5,2.5,2340,13713,1.0,0,0,2,8,1670,670,1967,0,200.3307,4.676000000000002,2080,11000,240.5
4435,2014-07-08,4,2.25,2890,18226,3.0,1,4,3,10,2890,0,1984,0,200.5169,4.790999999999997,2870,11151,1575.0
4436,2014-07-08,4,2.25,2410,8400,2.0,0,0,5,8,2410,0,1965,0,200.626,4.881,1910,8056,725.0
4437,2014-07-08,3,1.0,1040,8892,1.0,0,0,4,6,800,240,1958,0,200.3273,4.6510000000000105,820,9000,188.5
4438,2014-07-08,2,2.5,2560,2500,2.0,0,0,5,8,1690,870,1901,0,200.6233,4.700000000000003,1890,5000,785.0
4439,2014-07-08,4,2.75,2250,3433,1.5,0,0,3,8,1500,750,1927,2013,200.6382,4.692999999999998,1970,3484,1055.0
4440,2014-07-08,3,1.75,1570,16817,2.0,0,0,3,7,1570,0,1982,0,200.4716,5.244,1600,16817,375.0
4441,2014-07-08,2,1.0,770,8149,1.0,0,0,3,6,770,0,1948,0,200.7458,4.702000000000012,1160,8149,282.0
4442,2014-07-08,4,1.75,1360,4840,1.5,0,0,4,7,1360,0,1928,0,200.556,4.623999999999995,1320,4840,404.5
4443,2014-07-08,4,2.5,1910,10300,1.0,0,0,3,8,1910,0,1921,1968,200.7581,4.6410000000000045,1910,7750,463.4
4444,2014-07-08,3,2.5,2860,43821,2.0,0,0,4,9,2860,0,1990,0,200.3163,4.857999999999991,2370,65340,383.5
4445,2014-07-08,3,2.0,2560,14680,1.0,0,0,3,8,1330,1230,1987,0,200.648,4.882000000000005,2390,13848,604.0
4446,2014-07-09,2,2.5,2150,5760,1.0,0,0,3,8,2150,0,2010,0,200.7094,4.9820000000000135,1640,4680,746.5
4447,2014-07-09,3,1.0,1200,7280,1.0,0,0,4,7,1200,0,1967,0,200.3724,4.722999999999999,1200,8400,220.0
4448,2014-07-09,3,2.5,1590,3411,2.0,0,0,3,7,1590,0,2000,0,200.5303,5.122000000000014,1590,3411,361.0
4449,2014-07-09,4,2.5,2720,10006,2.0,0,0,3,9,2720,0,1989,0,200.6295,4.957999999999998,2720,10759,599.95
4450,2014-07-09,4,2.25,2380,17199,2.0,0,0,3,8,1530,850,1979,0,200.7668,4.730000000000004,2280,11529,475.0
4451,2014-07-09,3,1.5,1460,9908,1.0,0,0,3,7,1460,0,1952,0,200.4275,4.668999999999997,1420,9582,315.0
4452,2014-07-09,3,1.75,2140,40098,1.0,0,0,5,8,1490,650,1950,0,200.4296,4.888999999999996,2220,35371,512.0
4453,2014-07-09,3,1.5,1950,15954,1.0,0,0,4,8,1950,0,1959,0,200.336,4.680999999999997,1940,12667,295.0
4454,2014-07-09,3,2.5,1960,6058,2.0,0,0,3,8,1960,0,2002,0,200.6319,4.992999999999995,2480,6656,565.0
4455,2014-07-09,4,1.75,1880,8800,1.0,0,0,3,7,1130,750,1960,0,200.5137,4.667000000000002,1340,8733,289.0
4456,2014-07-09,4,3.75,4260,9800,2.0,0,0,3,10,4260,0,2008,0,200.6739,4.827999999999988,1950,8970,1070.0
4457,2014-07-09,2,1.75,1350,4614,1.0,0,0,3,8,1350,0,2008,0,200.7091,4.984999999999999,1680,4775,503.8
4458,2014-07-09,4,2.5,2550,5200,2.0,0,0,3,7,2550,0,2009,0,200.4919,4.847000000000008,2550,4660,440.0
4459,2014-07-09,4,1.75,2100,4750,1.0,0,0,3,7,1340,760,1975,0,200.6695,4.667000000000002,1700,4125,764.0
4460,2014-07-09,2,1.0,780,3910,1.0,0,0,3,6,780,0,1918,0,200.566,4.6200000000000045,1500,5060,385.0
4461,2014-07-09,4,2.75,2100,4480,1.5,0,0,4,7,1780,320,1928,0,200.6691,4.706000000000003,2050,4480,684.0
4462,2014-07-09,3,1.0,1600,7324,1.0,0,0,4,7,1600,0,1958,0,200.5054,4.810000000000001,1430,7249,345.0
4463,2014-07-09,3,2.5,1610,7223,2.0,0,0,3,7,1610,0,1994,0,200.3661,4.827000000000012,1610,7162,250.0
4464,2014-07-09,4,3.25,3730,4560,2.0,0,0,3,9,2760,970,2015,0,200.6725,4.670000000000002,1800,4560,600.0
4465,2014-07-09,4,2.25,3300,8365,3.0,0,0,3,9,3300,0,2014,0,200.5363,4.622999999999991,1290,8369,765.0
4466,2014-07-09,3,1.0,990,4440,1.0,0,0,3,6,990,0,1943,0,200.522,4.646000000000001,990,6771,231.55
4467,2014-07-09,4,2.5,2100,8400,1.0,0,0,4,7,1240,860,1976,0,200.735,4.829999999999998,1980,8610,473.0
4468,2014-07-09,3,2.25,1980,8755,1.0,0,0,4,7,1300,680,1963,0,200.3922,4.679000000000002,2030,8671,314.0
4469,2014-07-09,4,1.0,1600,5500,1.5,0,0,4,7,1600,0,1946,0,200.6983,4.6070000000000135,1900,5500,630.0
4470,2014-07-09,4,2.5,3020,7465,2.0,0,0,3,9,3020,0,2004,0,200.5982,5.019999999999996,3100,5587,755.0
4471,2014-07-09,3,1.75,1850,5100,1.0,0,0,3,7,1020,830,1909,0,200.6605,4.673999999999992,1850,5100,585.0
4472,2014-07-09,4,3.5,3550,11000,1.0,0,2,3,11,2260,1290,1999,0,200.5506,4.8660000000000005,4100,10012,1360.0
4473,2014-07-09,4,1.75,1120,8250,1.0,0,0,4,7,1120,0,1966,0,200.4555,4.822999999999993,1330,7975,257.0
4474,2014-07-09,3,1.0,960,27442,1.0,0,0,4,6,960,0,1970,0,200.4676,4.8660000000000005,1100,29019,142.124
4475,2014-07-09,5,3.5,5430,10327,2.0,0,2,3,10,4010,1420,2007,0,200.5476,4.884,4340,10324,1245.0
4476,2014-07-09,3,1.0,1450,7200,1.0,0,0,3,7,1010,440,1969,0,200.7311,4.801000000000002,1500,6767,311.0
4477,2014-07-09,3,1.75,1710,8767,1.0,0,0,4,8,1710,0,1986,0,200.6945,4.812000000000012,2050,9200,635.0
4478,2014-07-09,5,4.5,4030,13474,2.0,0,0,3,11,4030,0,2000,0,200.5812,5.0049999999999955,3860,12438,994.0
4479,2014-07-09,3,0.75,490,38500,1.5,0,0,4,5,490,0,1959,0,200.7112,5.685000000000002,800,18297,155.0
4480,2014-07-09,4,3.5,4440,10660,2.0,0,0,3,11,4440,0,2003,0,200.5294,4.863,4390,9976,1042.0
4481,2014-07-09,3,1.5,1940,9887,1.0,0,0,4,7,1140,800,1969,0,200.3289,4.6729999999999885,1410,9936,237.5
4482,2014-07-09,4,2.75,3710,7984,2.0,0,0,3,9,3710,0,1999,0,200.5352,5.132000000000005,2950,7984,697.5
4483,2014-07-09,7,2.5,2580,5750,1.0,0,0,4,7,1880,700,1901,0,200.6025,4.706000000000003,2280,5750,604.0
4484,2014-07-09,4,1.75,2000,3988,1.0,0,4,4,7,1000,1000,1958,0,200.5925,4.608999999999996,1690,4144,815.0
4485,2014-07-09,3,2.0,1760,6875,1.0,0,0,4,8,1760,0,1967,0,200.74,4.907000000000012,1670,13650,405.0
4486,2014-07-09,3,2.5,2760,17377,2.0,0,0,3,9,2760,0,2002,0,200.4929,4.812000000000012,1940,8504,550.0
4487,2014-07-09,3,2.5,3010,7014,2.0,0,0,3,8,3010,0,2009,0,200.4949,4.850999999999999,3030,6180,543.0
4488,2014-07-09,4,1.5,1840,11367,1.5,0,0,4,7,1840,0,1950,0,200.7656,4.642000000000009,1690,9800,420.0
4489,2014-07-09,3,1.5,1500,10018,1.0,0,0,4,7,1500,0,1957,0,200.468,4.837000000000003,1500,10937,289.0
4490,2014-07-09,4,1.75,1710,10440,1.0,0,0,4,7,1710,0,1955,0,200.5756,4.842000000000013,1480,10440,530.0
4491,2014-07-09,4,2.75,2910,6308,1.0,0,0,3,8,1640,1270,1985,0,200.7352,4.798999999999992,1970,7127,530.0
4492,2014-07-09,3,3.25,2220,8227,1.5,0,0,5,8,1770,450,1929,0,200.5665,4.6839999999999975,1750,4800,574.0
4493,2014-07-09,4,3.5,3360,9767,2.0,0,0,3,9,2450,910,1990,0,200.3047,4.6529999999999925,2580,8757,417.0
4494,2014-07-09,3,1.0,990,8062,1.0,0,0,4,7,990,0,1960,0,200.4151,4.665999999999997,1420,8790,255.0
4495,2014-07-09,5,2.5,2850,209523,1.0,0,0,4,7,1930,920,1925,1968,200.3939,4.911000000000001,2220,209523,455.0
4496,2014-07-09,3,2.0,1970,4166,2.0,0,3,5,8,1270,700,1929,0,200.5717,4.625,2390,4166,555.0
4497,2014-07-09,4,2.5,1660,8063,1.0,0,0,4,7,1660,0,1978,0,200.3761,4.680000000000007,1060,8437,275.0
4498,2014-07-09,3,1.0,1200,7800,1.0,0,0,4,7,1200,0,1954,0,200.5196,4.628999999999991,1230,7070,280.0
4499,2014-07-09,4,2.5,1980,6660,2.0,0,0,4,7,1980,0,1974,0,200.7158,4.832999999999998,1980,7150,468.0
4500,2014-07-09,4,1.5,1860,5040,1.5,0,0,5,8,1860,0,1920,0,200.2077,5.007000000000005,1680,5800,220.0
4501,2014-07-09,3,3.25,1830,1804,3.0,0,0,3,8,1830,0,2014,0,200.6945,4.622999999999991,1830,1804,604.95
4502,2014-07-09,3,1.0,1240,3500,1.0,0,0,4,7,1240,0,1927,0,200.6835,4.6529999999999925,1650,3360,665.0
4503,2014-07-09,3,1.75,1510,6360,1.0,0,0,4,7,1510,0,1954,0,200.7321,4.647000000000006,1480,7260,425.0
4504,2014-07-09,4,2.5,2230,4372,2.0,0,0,5,8,1540,690,1935,0,200.6698,4.665999999999997,2020,4372,905.0
4505,2014-07-09,3,2.5,2630,5827,2.0,0,0,3,8,2630,0,2001,0,200.688,4.962000000000003,2330,4715,615.0
4506,2014-07-09,3,2.0,2250,14274,1.0,0,0,4,8,1500,750,1964,0,200.5762,4.782999999999987,2820,13813,629.8
4507,2014-07-09,3,2.5,1460,7573,2.0,0,0,3,8,1460,0,1983,0,200.6012,4.858999999999996,1910,7668,455.0
4508,2014-07-09,3,1.75,1660,6250,1.0,0,0,3,7,830,830,1980,0,200.5859,4.614999999999995,1660,5750,415.0
4509,2014-07-09,2,1.75,1460,7926,1.0,0,0,4,7,1460,0,1987,0,200.3665,4.907999999999987,1680,8206,242.95
4510,2014-07-09,4,2.75,1970,37026,1.0,0,0,4,8,1970,0,1961,0,200.4375,4.554000000000002,1970,51836,400.0
4511,2014-07-09,3,2.5,1790,3078,2.0,0,0,3,8,1790,0,2010,0,200.5638,4.906000000000006,1890,3078,535.0
4512,2014-07-09,3,1.75,2320,10900,2.0,0,0,3,7,2320,0,1935,1974,200.6877,4.717000000000013,1610,5800,742.5
4513,2014-07-09,3,1.5,1800,12196,1.0,0,0,4,7,1800,0,1966,0,200.333,4.655000000000001,1490,11730,310.0
4514,2014-07-09,3,1.5,1270,1413,3.0,0,0,3,8,1270,0,2007,0,200.6989,4.682999999999994,1270,1413,445.0
4515,2014-07-09,5,2.75,1970,5400,1.0,0,0,3,7,1320,650,1986,0,200.5868,4.692000000000006,1280,2150,404.95
4516,2014-07-09,4,2.5,3560,12047,2.0,0,0,3,10,3560,0,1988,0,200.3019,4.658999999999992,3420,11250,491.0
4517,2014-07-09,4,1.0,1600,10183,1.0,0,0,4,6,1600,0,1966,0,200.277,4.7890000000000015,1410,10416,159.95
4518,2014-07-09,4,1.75,1820,5015,1.0,0,0,4,6,1190,630,1926,0,200.5569,4.689999999999999,1530,9130,305.0
4519,2014-07-09,4,1.0,1440,3600,1.5,0,0,4,7,1440,0,1924,0,200.5694,4.614999999999995,1010,5175,555.0
4520,2014-07-09,6,3.75,4000,6015,2.0,0,2,3,10,3080,920,2004,0,200.453,4.882000000000005,3180,5700,575.0
4521,2014-07-09,3,2.0,1780,5720,1.0,0,0,5,7,980,800,1925,0,200.6794,4.649000000000001,1620,5050,685.0
4522,2014-07-09,3,2.0,2783,11177,2.0,0,0,3,8,2783,0,1910,1999,200.538,4.6200000000000045,1730,8018,845.0
4523,2014-07-09,4,2.5,3670,9958,2.0,0,0,3,10,3670,0,2005,0,200.4617,4.841000000000008,3300,10679,530.0
4524,2014-07-09,1,1.0,730,1942,1.0,0,0,3,7,730,0,2008,0,200.5939,4.701000000000008,1020,2183,326.5
4525,2014-07-09,3,1.5,1550,4980,1.0,0,0,3,7,1080,470,1978,0,200.7035,4.659999999999997,940,4980,364.0
4526,2014-07-09,4,2.75,3510,9400,2.0,0,0,3,9,3510,0,2014,0,200.4827,4.869,3550,9429,664.95
4527,2014-07-09,4,2.5,2540,5001,2.0,0,0,3,9,2540,0,2005,0,200.5423,4.697999999999993,2360,6834,492.0
4528,2014-07-09,2,2.25,2290,9772,1.0,0,0,3,8,2290,0,2007,0,200.7199,4.974999999999994,1810,6077,742.0
4529,2014-07-09,3,1.0,1410,7200,2.0,0,0,4,6,1410,0,1901,0,200.5924,4.697999999999993,1640,7200,705.0
4530,2014-07-09,2,1.0,800,6500,1.0,0,0,4,6,800,0,1953,0,200.7621,4.642000000000009,1220,7000,300.0
4531,2014-07-09,5,5.25,4830,18707,2.0,0,1,5,9,3930,900,1952,1998,200.5858,4.752999999999986,2880,10520,1686.0
4532,2014-07-09,4,2.75,2910,18700,1.0,0,0,3,9,2210,700,1957,1995,200.7557,4.632000000000005,2420,26140,754.95
4533,2014-07-09,3,2.5,2500,7394,2.0,0,0,3,9,2500,0,1990,0,200.7441,4.827000000000012,2790,7642,570.0
4534,2014-07-09,4,2.5,2570,5250,2.0,0,0,3,8,2570,0,1990,0,200.5763,5.0,2260,5392,566.0
4535,2014-07-09,3,2.5,1460,3044,2.0,0,0,3,7,1460,0,2000,0,200.544,4.7039999999999935,1490,3044,304.88
4536,2014-07-09,6,4.5,4230,6420,2.0,0,3,4,8,2360,1870,1916,0,200.6301,4.631,3450,4085,1470.0
4537,2014-07-09,3,2.75,2820,5348,2.0,0,0,3,9,2820,0,2008,0,200.7073,4.882000000000005,3140,5640,754.0
4538,2014-07-09,3,2.5,2650,9380,1.0,0,0,5,8,1680,970,1975,0,200.7756,4.727000000000004,2310,9600,595.0
4539,2014-07-09,3,2.5,1530,2913,2.0,0,0,4,7,1530,0,1986,0,200.6939,4.8160000000000025,1370,3783,384.0
4540,2014-07-09,4,3.5,3650,38546,2.0,0,0,3,9,2550,1100,1996,0,200.4776,5.269999999999996,2860,34284,701.0
4541,2014-07-09,4,2.5,3350,35298,2.0,0,0,4,9,3350,0,1985,0,200.6506,4.963999999999999,2620,35604,725.5
4542,2014-07-09,5,2.75,2550,7725,1.0,0,0,5,8,1390,1160,1967,0,200.5388,4.8289999999999935,2450,7725,485.0
4543,2014-07-09,3,2.5,2600,5100,2.0,0,1,3,8,2600,0,1998,0,200.5175,4.795000000000002,2270,5400,588.0
4544,2014-07-09,4,2.25,2010,7688,1.0,0,0,3,8,1170,840,1979,0,200.3086,4.603999999999999,1990,7688,234.0
4545,2014-07-09,3,2.25,1920,8223,2.0,0,0,4,7,1920,0,1989,0,200.735,4.798999999999992,1940,7274,448.0
4546,2014-07-09,3,2.0,2660,192099,1.0,0,0,4,9,2660,0,1964,0,200.2098,4.983999999999996,2570,43561,500.0
4547,2014-07-09,3,1.75,1770,29004,1.0,0,0,3,8,1770,0,1959,0,200.3204,4.63600000000001,2300,24534,220.0
4548,2014-07-09,4,2.5,2510,4543,2.0,0,0,3,8,2510,0,2002,0,200.5962,4.9609999999999985,2550,4675,665.0
4549,2014-07-09,2,1.0,1320,8830,1.0,0,0,3,7,1020,300,1939,0,200.6433,4.5960000000000045,1620,8531,430.0
4550,2014-07-09,2,1.0,1010,9219,1.0,0,0,4,7,1010,0,1960,0,200.6886,4.7979999999999885,1610,9219,565.0
4551,2014-07-09,2,1.0,930,6380,1.0,0,0,4,7,930,0,1940,0,200.6915,4.679000000000002,1180,6380,400.0
4552,2014-07-09,3,2.25,1390,1484,3.0,0,0,3,8,1390,0,2007,0,200.6912,4.657000000000012,1250,1087,379.95
4553,2014-07-09,3,1.75,3160,76230,1.0,0,0,4,8,2160,1000,1978,0,200.274,4.712999999999994,1990,45789,630.0
4554,2014-07-09,2,1.0,840,11600,1.0,0,0,3,6,840,0,1952,0,200.492,4.697999999999993,1610,9120,192.0
4555,2014-07-09,3,1.0,1370,6780,2.0,0,0,3,6,1370,0,1930,0,200.7156,4.709000000000003,1450,7214,340.5
4556,2014-07-09,4,1.75,2150,9000,1.0,0,0,4,7,1110,1040,1966,0,200.6812,4.8870000000000005,2040,9000,555.0
4557,2014-07-09,4,2.75,2700,6000,2.0,0,0,4,8,2100,600,1910,0,200.586,4.617000000000004,2050,5400,754.0
4558,2014-07-09,4,2.5,2920,5500,1.0,0,3,3,10,2030,890,1957,0,200.6406,4.587999999999994,3790,5500,1255.0
4559,2014-07-09,4,2.0,2030,8426,2.0,0,0,3,7,2030,0,1944,0,200.4806,4.712999999999994,1190,7007,280.0
4560,2014-07-09,5,4.75,5780,17004,2.0,0,0,3,11,4260,1520,2006,0,200.5802,4.787999999999997,3460,10855,2326.0
4561,2014-07-09,5,3.0,4290,20445,2.0,0,0,4,11,4290,0,1985,0,200.6217,4.76100000000001,3620,22325,2685.0
4562,2014-07-09,4,3.25,4280,47179,2.0,0,0,3,10,3050,1230,2002,0,200.3017,4.872999999999991,2820,43401,739.95
4563,2014-07-09,4,2.5,3360,15091,2.0,0,0,3,9,3360,0,1997,0,200.6649,4.864999999999995,1930,9936,745.0
4564,2014-07-09,5,3.25,3320,11340,2.0,0,0,4,8,2480,840,1999,0,200.3904,4.8460000000000045,2330,8339,414.124
4565,2014-07-09,4,2.5,3080,35430,2.0,0,0,3,9,3080,0,1997,0,200.6325,5.030000000000001,2640,28972,640.0
4566,2014-07-09,5,1.5,1730,9230,1.0,0,0,3,7,1010,720,1962,0,200.4646,4.8160000000000025,1730,9230,292.0
4567,2014-07-10,4,2.0,2090,6630,1.0,0,0,3,7,1070,1020,1974,0,200.5077,4.7320000000000135,1550,7980,205.0
4568,2014-07-10,4,2.5,2640,25038,2.0,0,0,4,8,2640,0,1995,0,200.5277,4.826000000000008,2630,16668,662.0
4569,2014-07-10,4,3.5,3310,21050,2.0,0,0,5,9,2400,910,1992,0,200.5197,4.959000000000003,2260,23400,700.0
4570,2014-07-10,3,1.75,1690,8489,1.0,0,0,4,7,1690,0,1959,0,200.6079,4.807999999999994,1850,8536,730.0
4571,2014-07-10,4,2.5,3360,22111,2.0,0,0,3,10,3360,0,1994,0,200.5951,4.982999999999991,3150,11374,884.0
4572,2014-07-10,3,1.0,1010,8711,1.0,0,0,5,6,1010,0,1944,0,200.4914,4.813999999999994,1250,8053,255.0
4573,2014-07-10,3,2.0,1880,9659,1.0,0,0,3,8,1180,700,1951,0,200.7497,4.716000000000008,1780,9659,480.0
4574,2014-07-10,4,1.0,1170,8147,1.5,0,0,3,6,1170,0,1959,0,200.7281,4.7109999999999985,1260,8147,355.0
4575,2014-07-10,6,4.5,4800,9097,2.0,0,0,3,10,3580,1220,2007,0,200.6259,4.709000000000003,2180,6037,1980.0
4576,2014-07-10,2,1.0,670,6300,1.0,0,0,5,6,670,0,1942,0,200.5161,4.626000000000005,760,6300,284.0
4577,2014-07-10,2,2.0,1670,4996,1.0,0,0,3,8,1670,0,2004,0,200.7141,4.968999999999994,1670,4996,559.0
4578,2014-07-10,4,2.25,2170,4080,2.0,0,0,3,7,1920,250,1980,0,200.6124,4.707000000000008,1890,4400,660.0
4579,2014-07-10,5,2.25,3480,9200,2.0,0,0,3,8,3480,0,1979,0,200.5585,4.847000000000008,3130,9200,865.0
4580,2014-07-10,3,2.25,1810,9845,1.0,0,0,4,8,1810,0,1959,1991,200.5505,4.778999999999996,1900,10083,718.4
4581,2014-07-10,3,2.25,1630,7900,1.0,0,0,4,7,1130,500,1973,0,200.3076,4.622999999999991,1630,8200,236.5
4582,2014-07-10,3,2.5,2060,7184,2.0,0,0,3,8,2060,0,1987,0,200.567,4.988,2230,7788,550.0
4583,2014-07-10,2,1.0,740,4459,1.0,0,2,3,5,740,0,1915,0,200.5704,4.591000000000008,1490,4700,300.0
4584,2014-07-10,2,2.5,1500,3608,2.0,0,0,3,8,1500,0,2005,0,200.5472,5.006,2080,2686,423.0
4585,2014-07-10,3,2.75,2220,4000,2.0,0,0,3,8,1700,520,1914,2000,200.617,4.709000000000003,1800,4000,805.0
4586,2014-07-10,4,2.5,2870,8995,1.0,0,0,5,8,1870,1000,1968,0,200.5678,4.872000000000014,2670,9672,715.0
4587,2014-07-10,4,1.5,1280,5460,1.5,0,0,5,7,1080,200,1920,0,200.5348,4.7320000000000135,1470,5934,384.0
4588,2014-07-10,5,3.25,2850,4551,2.0,0,0,3,8,2370,480,2006,0,200.4916,4.856000000000009,2850,4849,540.0
4589,2014-07-10,4,2.5,2800,9538,2.0,0,0,3,8,2800,0,1993,0,200.2675,4.692999999999998,1970,7750,355.0
4590,2014-07-10,2,2.0,970,9750,1.0,0,0,5,6,970,0,1940,0,200.5073,4.627999999999986,1850,9000,308.0
4591,2014-07-10,4,2.5,2380,5000,2.0,0,0,3,8,2380,0,2005,0,200.3608,4.963999999999999,2420,5000,365.0
4592,2014-07-10,5,3.0,2960,15152,2.0,0,0,3,9,2960,0,2004,0,200.6689,4.820999999999998,1850,9453,880.0
4593,2014-07-10,5,3.25,4230,10260,2.0,0,0,3,10,3860,370,1996,0,200.5503,4.918999999999997,2980,10997,852.7
4594,2014-07-10,4,2.75,5470,18200,2.0,1,4,3,11,3730,1740,1992,0,200.5316,4.737000000000009,3620,15100,1617.5
4595,2014-07-10,2,1.0,860,10400,1.0,0,0,4,6,860,0,1983,0,200.3682,4.903999999999996,1390,9086,200.0
4596,2014-07-10,5,2.5,2690,11745,1.0,0,0,3,8,1790,900,1960,0,200.7708,4.637999999999991,2670,7905,474.0
4597,2014-07-10,4,2.75,2600,36583,1.0,0,0,5,8,1580,1020,1976,0,200.593,4.945999999999998,2300,27820,615.0
4598,2014-07-10,3,1.75,3140,8571,1.0,0,0,4,8,1670,1470,1985,0,200.3074,4.662999999999997,2590,7949,350.0
4599,2014-07-10,3,1.5,1830,4000,1.0,0,0,4,7,1350,480,1910,0,200.6453,4.628999999999991,1570,3672,745.0
4600,2014-07-10,3,2.5,1500,2255,2.0,0,0,3,7,1500,0,2005,0,200.5538,5.002999999999986,1440,2040,353.0
4601,2014-07-10,3,1.75,1580,9187,1.0,0,0,3,8,1180,400,1993,0,200.3538,4.952999999999988,1620,6397,268.0
4602,2014-07-10,3,2.25,1720,7885,2.0,0,0,3,8,1720,0,1983,0,200.3136,4.656000000000006,2340,7885,295.256
4603,2014-07-10,2,1.0,1240,57000,1.0,0,0,3,7,1240,0,1962,0,200.597,4.9410000000000025,3050,25545,510.0
4604,2014-07-10,4,1.75,2280,5959,1.0,0,0,3,7,1250,1030,1947,0,200.5655,4.605000000000004,1640,5911,530.0
4605,2014-07-10,5,2.5,3000,7912,1.0,0,0,3,9,1610,1390,2007,0,200.6765,4.825000000000003,2700,7205,775.0
4606,2014-07-10,4,2.0,1840,5419,1.0,0,0,4,7,920,920,1942,0,200.6483,4.5960000000000045,1800,5419,644.0
4607,2014-07-10,6,2.75,2980,5000,1.5,0,0,3,7,2480,500,1916,0,200.6684,4.668999999999997,1470,5000,780.0
4608,2014-07-10,4,1.75,1520,7700,1.0,0,0,4,7,1520,0,1967,0,200.7356,4.8089999999999975,1520,7500,504.95
4609,2014-07-10,4,2.0,1720,7210,1.0,0,0,3,7,860,860,1971,0,200.7307,4.76100000000001,1250,7210,355.0
4610,2014-07-10,4,1.0,1140,5940,1.0,0,2,3,7,1140,0,1916,0,200.6795,4.646000000000001,1630,4000,574.95
4611,2014-07-10,3,2.5,2340,6837,2.0,0,0,3,7,2340,0,1992,0,200.3608,4.805999999999997,1850,6209,320.0
4612,2014-07-10,2,1.0,960,21850,1.0,0,0,3,6,960,0,1947,0,200.4122,4.732999999999991,1020,21850,247.0
4613,2014-07-10,2,2.0,2930,14057,1.0,0,2,4,8,1680,1250,1980,0,200.4025,4.537000000000006,2234,61011,550.0
4614,2014-07-10,4,2.0,2680,13680,2.0,0,2,4,7,2350,330,1943,1965,200.4887,4.807999999999994,1430,11000,405.0
4615,2014-07-10,5,4.25,6070,171626,2.0,0,0,3,12,6070,0,1999,0,200.5954,5.049999999999997,4680,211267,1555.0
